epoch,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg27,lr-AdamW/pg28,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,step,train_loss,val_loss
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179,0.0003670335281640291,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,0.0003601639764383435,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,0.00030961635638959706,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,0.0002943742147181183,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,0.00029278176953084767,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229,0.00028718786779791117,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,0.00026464503025636077,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,0.00025128439301624894,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259,0.0002458188682794571,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,0.00023672438692301512,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,0.00023019926447886974,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0.00022531385184265673,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0.00021667745022568852,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,0.00020324585784692317,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.0001993906480493024,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329,0.0001929892023326829,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339,0.00018896505935117602,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.00018945721967611462,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0.00017064456187654287,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,0.00016485857486259192,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,0.00016871299885679036,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,0.000160422787303105,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,0.0001501285587437451,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0.00015439681010320783,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,0.00014880855451337993,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429,0.00014185621694196016,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,0.00013877813762519509,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449,0.00012995369615964592,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459,0.00013193170889280736,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469,0.00012133829295635223,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479,0.00012002320727333426,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489,0.00011990094935754314,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499,0.00011298796744085848,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,,0.00011644199548754841
,2.2752036252422864e-07,1.2745792515625007e-06,1.9608911562500008e-06,1.9608911562500008e-06,3.0167556250000008e-06,3.0167556250000008e-06,4.641162500000001e-06,4.641162500000001e-06,7.140250000000002e-06,7.140250000000002e-06,1.0985000000000002e-05,2.2752036252422864e-07,1.0985000000000002e-05,1.69e-05,1.69e-05,2.6000000000000005e-05,2.6000000000000005e-05,4e-05,4e-05,4e-05,4e-05,3.500313269603517e-07,3.500313269603517e-07,5.385097337851565e-07,5.385097337851565e-07,8.284765135156254e-07,8.284765135156254e-07,1.2745792515625007e-06,506,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,0.00011063849524362013,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519,0.00011278710007900372,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,9.816931560635567e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539,9.644083911553025e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549,9.39802048378624e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,559,9.275989577872679e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,9.479643631493673e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579,9.558743477100506e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,9.048466745298356e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599,8.990780042950064e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,8.636103302706033e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619,8.27653129817918e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629,8.601031731814146e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639,9.100903116632253e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649,8.265604265034199e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659,8.515453373547643e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669,7.95251689851284e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679,7.709448982495815e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689,7.558862125733867e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699,7.646353333257139e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709,8.435861673206091e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719,7.701334834564477e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,7.821775216143578e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739,7.249273039633408e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,7.684434240218252e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759,7.485021342290565e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,7.647175516467541e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779,7.274795643752441e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789,7.118508801795542e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,6.812174979131669e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809,7.149532029870898e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819,7.151314639486372e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,7.147061114665121e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839,6.706859858240932e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,6.719269731547683e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859,6.784722791053355e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869,6.849806231912225e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879,7.233313226606697e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,6.533373380079865e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,6.892280362080783e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909,6.186913378769532e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919,6.848562770755962e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929,6.75810661050491e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,6.570445839315653e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,949,6.28353445790708e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,959,6.45474428893067e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,969,6.001137080602348e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979,6.000782741466537e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989,5.684657662641257e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,999,6.463201862061396e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,6.309302989393473e-05,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,,6.107369699748233e-05
,3.4128054378634294e-07,1.911868877343751e-06,2.9413367343750007e-06,2.9413367343750007e-06,4.525133437500001e-06,4.525133437500001e-06,6.961743750000001e-06,6.961743750000001e-06,1.0710375000000002e-05,1.0710375000000002e-05,1.6477500000000003e-05,3.4128054378634294e-07,1.6477500000000003e-05,2.5350000000000003e-05,2.5350000000000003e-05,3.9000000000000006e-05,3.9000000000000006e-05,6e-05,6e-05,6e-05,6e-05,5.250469904405275e-07,5.250469904405275e-07,8.077646006777347e-07,8.077646006777347e-07,1.2427147702734379e-06,1.2427147702734379e-06,1.911868877343751e-06,1012,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1019,6.117085285950452e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1029,6.082837353460491e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039,6.231546285562217e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049,5.767267066403292e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,5.57789062440861e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069,5.718453394365497e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,5.810388393001631e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089,5.796988989459351e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099,5.337593756848946e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1109,5.333479930413887e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1119,5.628262442769483e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129,5.5589203839190304e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139,5.335502282832749e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149,5.155037433723919e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159,5.2231134759495035e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,5.4548367188544944e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179,5.376139233703725e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1189,5.266501830192283e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1199,5.692142076441087e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1209,5.2843832236249e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219,5.0885813834611326e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1229,5.436780338641256e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239,5.2298782975412905e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249,5.1652743422891945e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259,4.83602998428978e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1269,4.875747254118323e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279,4.8644149501342326e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,5.4135569371283054e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,5.021810284233652e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1309,4.764970071846619e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1319,5.2972995035815984e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329,4.95101157866884e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1339,4.8025256546679884e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1349,5.199438601266593e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359,4.794020424014889e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1369,5.0118436774937436e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379,4.6749373723287135e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389,4.7868707042653114e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399,4.671466740546748e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409,4.730760701932013e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419,4.772473403136246e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429,4.83244402857963e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439,4.745049955090508e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1449,4.798923328053206e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459,4.664131120080128e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1469,4.95175008836668e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1479,4.808911035070196e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489,4.7890796849969774e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499,4.562044341582805e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509,5.2789575420320034e-05,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517,,4.544244075077586e-05
,4.550407250484573e-07,2.5491585031250013e-06,3.9217823125000015e-06,3.9217823125000015e-06,6.0335112500000015e-06,6.0335112500000015e-06,9.282325000000003e-06,9.282325000000003e-06,1.4280500000000003e-05,1.4280500000000003e-05,2.1970000000000005e-05,4.550407250484573e-07,2.1970000000000005e-05,3.38e-05,3.38e-05,5.200000000000001e-05,5.200000000000001e-05,8e-05,8e-05,8e-05,8e-05,7.000626539207035e-07,7.000626539207035e-07,1.077019467570313e-06,1.077019467570313e-06,1.6569530270312508e-06,1.6569530270312508e-06,2.5491585031250013e-06,1518,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1519,4.316962440498173e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529,4.457864270079881e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1539,4.296452971175313e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1549,4.5868328015785664e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1559,4.670567432185635e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1569,4.0694776544114575e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1579,4.361997707746923e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1589,4.660136983147822e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599,4.125468331039883e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1609,4.448252002475783e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619,4.632685158867389e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629,4.3747939344029874e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639,4.5949862396810204e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649,4.091007212991826e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659,4.281069413991645e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669,4.039257328258827e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1679,4.428964894032106e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689,4.1066858102567494e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699,4.145531420363113e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1709,4.074053867952898e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719,4.0532020648242906e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729,4.24532699980773e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739,3.947414370486513e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1749,4.373813499114476e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759,4.0151997382054105e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769,3.9278493204619735e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779,3.798816760536283e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789,4.063708911417052e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799,3.750215546460822e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1809,3.844276943709701e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819,3.8236030377447605e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1829,3.8121572288218886e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839,4.0295402868650854e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1849,3.831158755929209e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1859,3.9551865484099835e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869,3.805295273195952e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879,3.832497168332338e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889,3.943056071875617e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899,3.6530938814394176e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909,3.8912330637685955e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919,3.981576446676627e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929,3.5039163776673377e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939,3.615851164795458e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949,3.332581400172785e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1959,3.60931662726216e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969,3.7141719076316804e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979,3.526814907672815e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989,3.6839624954154715e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999,4.1675681131891906e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009,3.669656507554464e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,3.470525552984327e-05,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023,,3.549300163285807e-05
,5.688009063105716e-07,3.1864481289062513e-06,4.9022278906250015e-06,4.9022278906250015e-06,7.541889062500002e-06,7.541889062500002e-06,1.1602906250000002e-05,1.1602906250000002e-05,1.7850625000000003e-05,1.7850625000000003e-05,2.7462500000000003e-05,5.688009063105716e-07,2.7462500000000003e-05,4.2250000000000004e-05,4.2250000000000004e-05,6.500000000000001e-05,6.500000000000001e-05,0.0001,0.0001,0.0001,0.0001,8.750783174008792e-07,8.750783174008792e-07,1.3462743344628912e-06,1.3462743344628912e-06,2.0711912837890633e-06,2.0711912837890633e-06,3.1864481289062513e-06,2024,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2029,3.6139230360277e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2039,3.751950862351805e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2049,3.411665602470748e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2059,3.575312075554393e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2069,3.332851701998152e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079,3.126695810351521e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089,3.765997098525986e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2099,3.624297823989764e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2109,3.501226092339493e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2119,3.253424074500799e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129,3.3962165616685525e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2139,3.8844995287945494e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149,3.401907815714367e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2159,3.4615233744261786e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169,3.82378748327028e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179,3.4079901524819434e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2189,3.322672637295909e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2199,3.4227206924697384e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2209,2.845902054104954e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2219,3.56277814717032e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2229,3.113912680419162e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2239,3.2676951377652586e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2249,3.5181154089514166e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259,3.719112282851711e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2269,4.8927318857749924e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2279,4.395854921313003e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2289,3.8130252505652606e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299,4.909998460789211e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2309,4.092649760423228e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2319,5.2045539632672444e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329,7.633391214767471e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339,6.127468805061653e-05,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2349,0.00040387592162005603,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2359,0.0003585231606848538,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369,0.00013037137978244573,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379,0.0001296625123359263,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2389,0.00012906752817798406,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399,0.0001404331997036934,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2409,0.0001794587296899408,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2419,0.0002152633387595415,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2429,0.0002840838278643787,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439,0.00036019651452079415,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449,0.0004395116993691772,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459,0.00044202833669260144,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469,0.000381006917450577,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479,0.0003059348091483116,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489,0.00024487930932082236,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499,0.00020320145995356143,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509,0.00017263951303903013,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519,0.0001487123518018052,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529,0.00013401440810412169,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529,,0.00013074869639240205
,5.688009063105716e-07,3.1864481289062513e-06,4.9022278906250015e-06,4.9022278906250015e-06,7.541889062500002e-06,7.541889062500002e-06,1.1602906250000002e-05,1.1602906250000002e-05,1.7850625000000003e-05,1.7850625000000003e-05,2.7462500000000003e-05,5.688009063105716e-07,2.7462500000000003e-05,4.2250000000000004e-05,4.2250000000000004e-05,6.500000000000001e-05,6.500000000000001e-05,0.0001,0.0001,0.0001,0.0001,8.750783174008792e-07,8.750783174008792e-07,1.3462743344628912e-06,1.3462743344628912e-06,2.0711912837890633e-06,2.0711912837890633e-06,3.1864481289062513e-06,2530,,
