epoch,lr-AdamW/pg1,lr-AdamW/pg10,lr-AdamW/pg11,lr-AdamW/pg12,lr-AdamW/pg13,lr-AdamW/pg14,lr-AdamW/pg15,lr-AdamW/pg16,lr-AdamW/pg17,lr-AdamW/pg18,lr-AdamW/pg19,lr-AdamW/pg2,lr-AdamW/pg20,lr-AdamW/pg21,lr-AdamW/pg22,lr-AdamW/pg23,lr-AdamW/pg24,lr-AdamW/pg25,lr-AdamW/pg26,lr-AdamW/pg27,lr-AdamW/pg28,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,lr-AdamW/pg7,lr-AdamW/pg8,lr-AdamW/pg9,step,train_loss,val_loss
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22279,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22289,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22299,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22309,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22319,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22329,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22339,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22349,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22359,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22369,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22379,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22389,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22399,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22409,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22419,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22429,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22439,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22449,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22459,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22469,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22479,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22489,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22499,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22509,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22519,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22529,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22539,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22549,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22559,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22569,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22579,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22589,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22599,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22609,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22619,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22629,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22639,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22649,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22659,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22669,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22679,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22689,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22699,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22709,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22719,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22729,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22739,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22749,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22759,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22769,0.0,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22769,,0.0
,1.7151445977095338e-08,9.60831678279911e-08,1.4782025819690937e-07,1.4782025819690937e-07,2.2741578184139902e-07,2.2741578184139902e-07,3.498704336021523e-07,3.498704336021523e-07,5.382622055417728e-07,5.382622055417728e-07,8.280957008334965e-07,1.7151445977095338e-08,8.280957008334965e-07,1.2739933858976868e-06,1.2739933858976868e-06,1.95998982445798e-06,1.95998982445798e-06,3.0153689607045845e-06,3.0153689607045845e-06,3.0153689607045845e-06,3.0153689607045845e-06,2.6386839964762055e-08,2.6386839964762055e-08,4.059513840732624e-08,4.059513840732624e-08,6.245405908819421e-08,6.245405908819421e-08,9.60831678279911e-08,22770,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22779,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22789,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22799,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22809,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22819,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22829,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22839,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22849,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22859,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22869,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22879,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22889,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22899,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22909,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22919,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22929,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22939,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22949,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22959,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22969,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22979,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22989,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22999,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23009,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23019,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23029,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23039,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23049,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23059,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23069,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23079,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23089,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23099,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23109,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23119,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23129,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23139,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23149,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23159,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23169,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23179,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23189,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23199,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23209,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23219,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23229,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23239,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23249,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23259,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23269,0.0,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23275,,0.0
,1.1017191229609355e-08,6.17187982471726e-08,9.495199730334245e-08,9.495199730334245e-08,1.4607999585129607e-07,1.4607999585129607e-07,2.2473845515584008e-07,2.2473845515584008e-07,3.457514694705232e-07,3.457514694705232e-07,5.319253376469587e-07,1.1017191229609355e-08,5.319253376469587e-07,8.183466733030134e-07,8.183466733030134e-07,1.258994882004636e-06,1.258994882004636e-06,1.9369152030840556e-06,1.9369152030840556e-06,1.9369152030840556e-06,1.9369152030840556e-06,1.6949524968629775e-08,1.6949524968629775e-08,2.6076192259430422e-08,2.6076192259430422e-08,4.011721886066219e-08,4.011721886066219e-08,6.17187982471726e-08,23276,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23279,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23289,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23299,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23309,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23319,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23329,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23339,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23349,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23359,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23369,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23379,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23389,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23399,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23409,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23419,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23429,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23439,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23449,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23459,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23469,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23479,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23489,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23499,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23509,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23519,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23529,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23539,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23549,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23559,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23569,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23579,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23589,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23599,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23609,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23619,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23629,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23639,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23649,0.0,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23659,0.0,
